Province/State;Country/Region;Lat;Long;Date;Confirmed;Recovered;Deaths
Broward County, FL;US;26.1901;-80.3659;29.01.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;30.01.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;31.01.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;01.02.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;02.02.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;03.02.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;04.02.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;05.02.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;06.02.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;07.02.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;08.02.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;09.02.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;10.02.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;11.02.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;12.02.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;13.02.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;14.02.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;15.02.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;16.02.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;17.02.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;18.02.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;19.02.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;20.02.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;21.02.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;22.02.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;23.02.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;24.02.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;25.02.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;26.02.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;27.02.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;28.02.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;29.02.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;01.03.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;02.03.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;03.03.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;04.03.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;05.03.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;06.03.2020;0;0;0
Broward County, FL;US;26.1901;-80.3659;07.03.2020;2;0;0
Broward County, FL;US;26.1901;-80.3659;08.03.2020;2;0;0
Broward County, FL;US;26.1901;-80.3659;09.03.2020;3;0;0
Fairfield County, CT;US;41.256;-73.3709;22.01.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;23.01.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;24.01.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;25.01.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;26.01.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;27.01.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;28.01.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;29.01.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;30.01.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;31.01.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;01.02.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;02.02.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;03.02.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;04.02.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;05.02.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;06.02.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;07.02.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;08.02.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;09.02.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;10.02.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;11.02.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;12.02.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;13.02.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;14.02.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;15.02.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;16.02.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;17.02.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;18.02.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;19.02.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;20.02.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;21.02.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;22.02.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;23.02.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;24.02.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;25.02.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;26.02.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;27.02.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;28.02.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;29.02.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;01.03.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;02.03.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;03.03.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;04.03.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;05.03.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;06.03.2020;0;0;0
Fairfield County, CT;US;41.256;-73.3709;07.03.2020;2;0;0
Fairfield County, CT;US;41.256;-73.3709;08.03.2020;1;0;0
Fairfield County, CT;US;41.256;-73.3709;09.03.2020;1;0;0
Lee County, FL;US;26.663;-81.9535;22.01.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;23.01.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;24.01.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;25.01.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;26.01.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;27.01.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;28.01.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;29.01.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;30.01.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;31.01.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;01.02.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;02.02.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;03.02.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;04.02.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;05.02.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;06.02.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;07.02.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;08.02.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;09.02.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;10.02.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;11.02.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;12.02.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;13.02.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;14.02.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;15.02.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;16.02.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;17.02.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;18.02.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;19.02.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;20.02.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;21.02.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;22.02.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;23.02.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;24.02.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;25.02.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;26.02.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;27.02.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;28.02.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;29.02.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;01.03.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;02.03.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;03.03.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;04.03.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;05.03.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;06.03.2020;0;0;0
Lee County, FL;US;26.663;-81.9535;07.03.2020;2;0;0
Lee County, FL;US;26.663;-81.9535;08.03.2020;2;0;1
Lee County, FL;US;26.663;-81.9535;09.03.2020;2;0;1
Pinal County, AZ;US;32.8162;-111.2845;22.01.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;23.01.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;24.01.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;25.01.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;26.01.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;27.01.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;28.01.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;29.01.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;30.01.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;31.01.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;01.02.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;02.02.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;03.02.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;04.02.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;05.02.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;06.02.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;07.02.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;08.02.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;09.02.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;10.02.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;11.02.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;12.02.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;13.02.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;14.02.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;15.02.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;16.02.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;17.02.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;18.02.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;19.02.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;20.02.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;21.02.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;22.02.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;23.02.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;24.02.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;25.02.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;26.02.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;27.02.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;28.02.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;29.02.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;01.03.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;02.03.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;03.03.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;04.03.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;05.03.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;06.03.2020;0;0;0
Pinal County, AZ;US;32.8162;-111.2845;07.03.2020;2;0;0
Pinal County, AZ;US;32.8162;-111.2845;08.03.2020;2;0;0
Pinal County, AZ;US;32.8162;-111.2845;09.03.2020;2;0;0
Rockland County, NY;US;41.1489;-73.983;22.01.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;23.01.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;24.01.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;25.01.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;26.01.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;27.01.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;28.01.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;29.01.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;30.01.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;31.01.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;01.02.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;02.02.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;03.02.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;04.02.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;05.02.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;06.02.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;07.02.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;08.02.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;09.02.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;10.02.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;11.02.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;12.02.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;13.02.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;14.02.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;15.02.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;16.02.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;17.02.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;18.02.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;19.02.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;20.02.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;21.02.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;22.02.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;23.02.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;24.02.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;25.02.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;26.02.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;27.02.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;28.02.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;29.02.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;01.03.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;02.03.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;03.03.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;04.03.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;05.03.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;06.03.2020;0;0;0
Rockland County, NY;US;41.1489;-73.983;07.03.2020;2;0;0
Rockland County, NY;US;41.1489;-73.983;08.03.2020;2;0;0
Rockland County, NY;US;41.1489;-73.983;09.03.2020;4;0;0
Saratoga County, NY;US;43.0324;-73.936;22.01.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;23.01.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;24.01.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;25.01.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;26.01.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;27.01.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;28.01.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;29.01.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;30.01.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;31.01.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;01.02.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;02.02.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;03.02.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;04.02.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;05.02.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;06.02.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;07.02.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;08.02.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;09.02.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;10.02.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;11.02.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;12.02.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;13.02.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;14.02.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;15.02.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;16.02.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;17.02.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;18.02.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;19.02.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;20.02.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;21.02.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;22.02.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;23.02.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;24.02.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;25.02.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;26.02.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;27.02.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;28.02.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;29.02.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;01.03.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;02.03.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;03.03.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;04.03.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;05.03.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;06.03.2020;0;0;0
Saratoga County, NY;US;43.0324;-73.936;07.03.2020;2;0;0
Saratoga County, NY;US;43.0324;-73.936;08.03.2020;2;0;0
Saratoga County, NY;US;43.0324;-73.936;09.03.2020;2;0;0
Charleston County, SC;US;32.7957;-79.7848;22.01.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;23.01.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;24.01.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;25.01.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;26.01.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;27.01.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;28.01.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;29.01.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;30.01.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;31.01.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;01.02.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;02.02.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;03.02.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;04.02.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;05.02.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;06.02.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;07.02.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;08.02.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;09.02.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;10.02.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;11.02.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;12.02.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;13.02.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;14.02.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;15.02.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;16.02.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;17.02.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;18.02.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;19.02.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;20.02.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;21.02.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;22.02.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;23.02.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;24.02.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;25.02.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;26.02.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;27.02.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;28.02.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;29.02.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;01.03.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;02.03.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;03.03.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;04.03.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;05.03.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;06.03.2020;0;0;0
Charleston County, SC;US;32.7957;-79.7848;07.03.2020;1;0;0
Charleston County, SC;US;32.7957;-79.7848;08.03.2020;1;0;0
Charleston County, SC;US;32.7957;-79.7848;09.03.2020;1;0;0
Clark County, WA;US;45.7466;-122.5194;22.01.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;23.01.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;24.01.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;25.01.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;26.01.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;27.01.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;28.01.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;29.01.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;30.01.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;31.01.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;01.02.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;02.02.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;03.02.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;04.02.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;05.02.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;06.02.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;07.02.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;08.02.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;09.02.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;10.02.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;11.02.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;12.02.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;13.02.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;14.02.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;15.02.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;16.02.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;17.02.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;18.02.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;19.02.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;20.02.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;21.02.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;22.02.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;23.02.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;24.02.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;25.02.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;26.02.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;27.02.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;28.02.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;29.02.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;01.03.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;02.03.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;03.03.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;04.03.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;05.03.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;06.03.2020;0;0;0
Clark County, WA;US;45.7466;-122.5194;07.03.2020;1;0;0
Clark County, WA;US;45.7466;-122.5194;08.03.2020;1;0;0
Clark County, WA;US;45.7466;-122.5194;09.03.2020;1;0;0
Cobb County, GA;US;33.8999;-84.5641;22.01.2020;0;0;0
Cobb County, GA;US;33.8999;-84.5641;23.01.2020;0;0;0
Cobb County, GA;US;33.8999;-84.5641;24.01.2020;0;0;0
Cobb County, GA;US;33.8999;-84.5641;25.01.2020;0;0;0
Cobb County, GA;US;33.8999;-84.5641;26.01.2020;0;0;0
Cobb County, GA;US;33.8999;-84.5641;27.01.2020;0;0;0
Cobb County, GA;US;33.8999;-84.5641;28.01.2020;0;0;0
Cobb County, GA;US;33.8999;-84.5641;29.01.2020;0;0;0
Cobb County, GA;US;33.8999;-84.5641;30.01.2020;0;0;0
Cobb County, GA;US;33.8999;-84.5641;31.01.2020;0;0;0
Cobb County, GA;US;33.8999;-84.5641;01.02.2020;0;0;0
Cobb County, GA;US;33.8999;-84.5641;02.02.2020;0;0;0
Cobb County, GA;US;33.8999;-84.5641;03.02.2020;0;0;0
Cobb County, GA;US;33.8999;-84.5641;04.02.2020;0;0;0
Cobb County, GA;US;33.8999;-84.5641;05.02.2020;0;0;0
Cobb County, GA;US;33.8999;-84.5641;06.02.2020;0;0;0
Cobb County, GA;US;33.8999;-84.5641;07.02.2020;0;0;0
Cobb County, GA;US;33.8999;-84.5641;08.02.2020;0;0;0
Cobb County, GA;US;33.8999;-84.5641;09.02.2020;0;0;0
Cobb County, GA;US;33.8999;-84.5641;10.02.2020;0;0;0
Cobb County, GA;US;33.8999;-84.5641;11.02.2020;0;0;0
Cobb County, GA;US;33.8999;-84.5641;12.02.2020;0;0;0
Cobb County, GA;US;33.8999;-84.5641;13.02.2020;0;0;0
Cobb County, GA;US;33.8999;-84.5641;14.02.2020;0;0;0
Cobb County, GA;US;33.8999;-84.5641;15.02.2020;0;0;0
Cobb County, GA;US;33.8999;-84.5641;16.02.2020;0;0;0
Cobb County, GA;US;33.8999;-84.5641;17.02.2020;0;0;0
